negative,My friend carrie's apt smelled like alcohol and regret. Guess who didnt get laid 
negative,"the 5k isn't my thing!; super tired, never doing it again. i am not sick!  ttc*&lt;3"
negative,Spinach @ subway should be a requirement not a variable. Now carrying a less healthy $5 footlong  #fb
negative,"Ugh, Sams club, then Walmart   I did get a nice new hot glue gun, dual temp but corded for when the batt is out on the coldheat Cordless"
negative,At work bored as fuck 
negative,I lost a follower  somebody doesnt like my tweets
negative,"Hello, IM BACK!! REAllY BUSY !! -omg- My Phone Broke   No Textin .. Only Calls ( 4now ) lIFE is lIFE .. What R U Doing ?!?!"
negative,@mariana_sales Yesssssssssssss!!!!!!!!!! NOW!! 
negative,"flying home tonight = +2. leaving sister behind = -1,000,000,000. wish i was bad with numbers "
negative,Trying to think of plans for the evening. Rich is working and i'll be by my lonesome for the rest of the weekend 
negative,"I already miss @twibble it said it expired so i deleted it, but there's only a .jad to d-load which wont install. "
negative,The internet isn't working 
negative,Tried my old Canon Photoshot A70 yet again but it is dead  Think I might need a new camera... Oh look... birthday's coming! 
negative,@isaiahzekedavis dam son where dat shirt u been promisin me for 2 yrs! U n trix don sho a sista no brooklyn love 
negative,My poor car has a boo boo 
negative,Momma martini is being a ho. She won't leave cause of the thunder. 
negative,can't believe she can't make it to @mileycyrus concert in december 
negative,@megandailor what?? in jail?? i was not informed of this.  festival season will not be the same 
negative,  Things are not good in my head. I may not be around a lot this weekend.
negative,People Please Stop Victimizing me... 
negative,she was in CT and i didnt even knO!! 
negative,Its raining on my parade 
negative,12:56pm and nothing to do 
negative,"@nobubee Didn't end up going, couldn't get anyone to come with me. "
negative,@MissPrissyBitch OMG... who  ...text my phone the name
negative,@jamescnorris i did  i guess jordan turned my headlights off when he pulled up by his house. i didn't notice until the cop told me.
negative,@Deshrii I hate when I leave too babe  I miss you and want kisses :/ I LOVE YOU
negative,leaving Mars today. I'll miss the puppy 
negative,wish that someone actually cared abou celebrating Swedens national day 
negative,@WeTheTRAVIS untied &amp; NOT in Oklahoma 
negative,@mileycyrus Are Demi and Trace dating? Seriously?  But Trace is so awesome... o &amp; having metro station 4 ur tour is odd. they cuss &amp; (cont
negative,Who is really ever wide awake at 3am with no reason?? Me... Yep 
negative,"No more Liga Futbol on the weekend  I guess WCQ will do for now, Uruguay-Brazil &amp; Argentina-Colombia later 2day."
negative,Watching Royal Pains again. I freaking want to see the Burn Notice premier. I never got to see it. I want to dang it! 
negative,@jesicawelsey you replaced gold fanny! how could you!? haha! I can't view the pic cause of the program you used to upload 
negative,"Waiting for dad to come. At 1am++ at night, I got stared by 3 hooligans within 5 minutes. I (L) Daddy. "
negative,"@gailhd You can try the folk cures (eggs, hair, etc.) but only fences and dogs in combination, and even this won't always work!  "
negative,"is going out to get her nails painted! Mocha marble cheesecake completed, but got slightly burnt due to defective oven "
negative,"@EWitsJan man, my twidroid got all messsed up, now i use twitterride "
negative,@wantit thank u sweetie! Back to reality !!  
negative,"Another huge storm flooded our garden, fucked with the flowers, &amp; made our stones all dirty. "
negative,"@mcawilliams welcome home john , i know its bloody  awful isnt it  , hope you and yours had a great time !"
negative,"i want to hear @mitchelmusso 's album so bad, but i got no monayyy! "
negative,"god, i miss my books  dont worry loves, ill be home to pick you up soon -and then we can go for that vacation together &lt;3"
negative,Another weekend lost to crappy Wi weather 
negative,Going 2 my friends house and taking it easy  I wanna party 
negative,"With my mama. I wanna go swimming. imissaaronalottoday, "
negative,"I've spent over Œ£100 in the iTunes store in the past few months, that'll be why I'm skint "
negative,whoa finally done some work on my blog..still WIP 
negative,"Im hungy man, everyone is going to be at the taste of Charlotte today and I have to be here at wk it sux for me "
negative,I had a dream about Diddy last night. It felt real. We were together and he was a very good boyfriend to me. I woke up and no jewels  lol.
negative,Oh what a muddy mess. 
negative,is very confused planning all the meetup sessions for projectwork 
negative,fell asleep in bath. felt like a mermaid. tired   oh new phone in a few days 
negative,im really missing michigan..  Cant wait to go home and see everyone!
negative,http://twitpic.com/6r512 - all my childhood toys and shoes  sale!
negative,earache 
negative,@bashsash fridayyy!  so so weird. what about you my love? when are you out this week?
negative,I love summer. If I didn't get called into work I'd be on the balcony drinking Rum and Ice Tea right now 
negative,@SoWavY45 WHOMP! Stay hungry then 
negative,is at her Dads and has made a new acocunt on Twitter lol...Sun has gone in 
negative,@piscesgirl307 Its not working.. it wont even let me dial a phone number. I was trying to call Stefanie.. 
negative,. haha this is lara.. &quot;pain is good&quot; haha  lol
negative,"@sergeantkero sometimes growing up is scary  , i ever felt that"
negative,Revision  borin! good day yesterday tho  haha over took mr wiliams on red light on my bike 
negative,@XyorkshirelassX nothing really you ?? i aint been on here in ages  xx
negative,Streaming all press conferences cuz i missed all the action due to lack of internet  #e3
negative,"Done with SAT II. Errggg, not enough time. Didn't finish 6 questions "
negative,massive headache right now. Not good 
negative,"Nurcing KuKu back to good health after she got spayed yesterday  she's soo tired and she's weezing a bit. Dr says Its normal, poor thing.."
negative,ahhh i can't go to her concert  
negative,yikes..will never ingest penne alla vodka after drinking margaritas again..not the ideal combo 
negative,OMG!I miss Manuela so much...I really wanna laugh with somebody. 
negative,Why is everyone busyyyy? 
negative,Still tryin to find sum good Blink 182 tickets but all the good ones seem to be gone 
negative,doing laundry and working on homework (playng catch up in school) 
negative,Having completed the task set for it- my camera has now packed up and died 
negative,"@leici Good luck! Sorry I couldn't donate this time around, with the kittens getting sick I've had to pay a fortune to the vet. "
negative,@woman1zer Ditto. Mine as well. Sigh. 
negative,"Weather is questionable, no more Chicago today   Spring Cleaning instead."
negative,Party starts now! Even though no one is there 
negative,@highheelznkickz i knowwwwwww i knowwwwwwwwwww! Forgive me Tish Tosh!! 
negative,Just saw a guy in a mazda go 70 mph into 2ft of water off of I75...he said he was ok but his car definitely wasn't! Forgot to take a pic 
negative,"trying to get my 1.5 year old iPod to sync with iTunes, but apparently the disc cannot be &quot;read from or written to&quot; "
negative,"I'm so sick. I'm just gonna stay in my room all day, so much fun "
negative,"@smacula lol, but toms not gonna be there tomorrow "
negative,I suck at guitar hero metallica 
negative,is still putting all the stuff back in the attic! i am so tired right now. dont know if i can finish it!  or be asked to! so very boring!!
negative,It's raining... 
negative,@gemmaaaax aww 2day nots been a good day for you  heres an internet cuddle for you ( ........dunno if that looks like a cuddle though :/
negative,@thedemonkilla none of your roommates can give you a ride?  
negative,@glorianatheband i wanna go to your show 
negative,"@CGigandet sounds super, if now it worked that way! "
negative,Hottest guy alive just came into the office. Too bad he's my boss' client's son 
negative,@HelenLeathers how'd the dancing go? Think I missed you. Shame about the weather and poor turnout 
negative,@ZRHERO  was being sarcastic she got dragged 2 blackpool when she didnt want 2 go lol and her battery has gone so she cnt txt me  bored...
negative,doesnt feel very well 
negative,sick from sushi 
negative,http://bit.ly/KhOUy    &lt;&lt;&lt; If only Refused were still around 
negative,@anz_rocks19 don't jinx me 
negative,"Okay, now I watch the Simpsons while I wait. I'm bored "
negative,@google Why does it take so long to get a check from you? You're like the alcoholic Uncle that mails my bday check 2 weeks late 
negative,Out getting a carpet cleaner.....our poor charlie is getting old and having accidents in the house 
negative,@SOCHILITETIMES I saw that a while back...Phyllis was like a lot of beautiful women. Trapped in their picture frames. She was lonely. 
negative,I am ssoo ssoo sick of the miami rain.  Its gonna storm any minute now uugh 
negative,I'm missing my free time!   - The final tests are the most horrible tests in the world!! i want vacancions NOW!
negative,Summer is here but I hate the rain 
negative,"@ebonistephae Nope...,I just had a glass of Sunny D... "
negative,sick of sushi 
negative,"@gregjames big match, isn't it? I've never seen a cricket game in my life! In Italy it's all about football...and I find it sooo boring!  "
negative,"@Lynzie Yah, I'm sure it was a wonderful night. Being first Friday... and with graduation and everything. "
negative,I wish my Nasarel inhaler was filled with cocaine instead of steroids 
negative,going to wrk in a bit..pretty dreary out today..and cold 
negative,omg. CNNMobile text: Bodies have been found from d Air France that crashed in the Atlantic.  sad. sad. God bless their souls.
negative,"Working today,  it's raining so I can't even go for a walk"
negative,@piratesswoop that's horrible  you think CNN would be showing something about it now.... hm
negative,My Bro @yungceo is so funny acting!! Urgh LOL I feel so unmoved he promised to always be here to support me!! Everybody left me alone! 
negative,@mepinklady21 that doesn't sound like much fun at all.... and I guess some booze to make you feel better is out of the question too .. 
negative,I'm most likely going to call it off  No one came 
negative,doesn't know what to do anymore. I love him in more ways than one. but we have been there and it didnt work. ADVICE ANYONE???  
negative,@kaylacelina why so sad? 
negative,"Yup, I was right. Early stage ear infection. I got it before the pain kicked in. Still a highly uncomfortable feeling as is. "
negative,i really miss rane  
negative,"@swatkatt thts sautan. tommorow i have computer and bangla grammer, didn't really study thiugh "
negative,@ibonekoen I know I know. I'm going to work on the RPF for a while. I'm freaking out worrying that I won't have enough words. lol at me. 
negative,Oh no! Ambience and @TheLimousines will be on stage at the same time! 
negative,@dinosam so i had to get it repierced and this time i almost passed out 
negative,"Porsche event went great, got a few interested people.  Car show - rain "
negative,@AnnaSaccone Really bad allergies  Have been looking forward2wkend all week -such an anti climax  Now have hosp apt -it's a Sat night!!!
negative,being productive now!!! i hope 
negative,"Ok i have officially lost my voice and my comps monitor is broken, so no more comp for me! "
negative,@BeezyGirl_SODMG tell her i said hey too! why don't she wanna talk to me? 
negative,"It's raining it's pouring,  the garage sale is doomed "
negative,wow 8 days ago...and I havent done much  Avon order going in on the 9th! Yay! Still time to get something in...
negative,snuggled up in a big hoody. not looking forward to getting up at 8am for work tomorrow 
negative,Grrrr. I *hate* it when Empire Total War crashes right after a huge battle! It sucks that such a great game is so unstable 
negative,@spitsdadawn Sorry  G-Ma's are the best!
negative,"'s doggy is poorly, he's got an ulcer on his eye, and if it doesn't get better he has to have it removed!!!  "
negative,@__aisling I haven't liked the last few because they are constantly choosing rubbish models- I want Sasha&amp;Freja&amp;Jessica&amp;Snejana etc! 
negative,pretty upset I left my ipod home 
negative,@TheRogueWolf No Yorkies found 
negative,@JGONeill  can you get shoes fitted just for your feet?
negative,please do remember!! 
negative,ok it works but i still can't figure out how to receive a text alert when i get a comment! 
negative,@ChelseaLJensen  I know  but had Oatmeal.  
negative,I look out my window and are sad...as there is now powder 
negative,@JLauth what's wrong?  
negative,Well it certainly holds true today 
negative,wtf I lost 5 followers on 3 days?! Whar's wrong with you people?  Follow me!!  I'm going to tweet A this summer. ;)
negative,@weeki Very true  I'm well protected though so I smile to that 
negative,@AshleyNSingh awwwww 
negative,I'm mad I can't go see Trey tomorrow!  tears...
negative,I really miss The Jonas Brothers &amp; Demi Lovato 
negative,"@Sprite_3 I know i havent seen her make an update   Ha, maybe you should find something to do.. like watch tv? haha. xo"
negative,Scraped up my leg really bad.. it hurts 
negative,Just woke up.. Kinda 10 min ago.. 
negative,@therealjspace neither do the ones at the KFC up the street. 
negative,Now Who Wants 2 Talk 2 Me Im Bored...  sad face sad face...
negative,Peanut butter sandwich is better with a drink 
negative,Usually I love B&amp;N but sometimes they seriously suck. 
negative,@MissJade707 Yes I just did.. Nanny not feeling good 
negative,"i have a sore throat, hopefully im not getting strep throat again "
negative,@nicolexhey here it's only feculent weather and will probably rain day  NOOO
negative,CBA changing it! 
negative,Sadddd. My earbud just broke. 
negative,@DjFlush but loosing the iPhone n tht too like this  khair I hope it gets fixed play around a bit ?
negative,the problem with my antiglare glasses is that i can no longer oogle at women behind me 
negative,I wish Larry was here!  
negative,@Mar_luvs_NKOTB Atleast you have one to look forward to!!! Mine's over!  Was gonna go Memphis 5* but hospital fees stopped that! U go girl
negative,"forgot about the meds i am taking, so no mowing/pool/sun soaking for me   "
negative,gone fishing! tva lowered the water and the fish aren't biting... 
negative,@RealZachG Word...only on computer here...btw...that smoked porter is only in NYC-area.  May need a care package sent...
negative,burrito does not look like it's going to happen today. My plans are taking a hard hit today.  http://myloc.me/2O9W
negative,I look out my window and are sad...as there is no powder 
negative,Back home now!! I'm nearly half frozen!!  What happened to the 28 degrees yesterday? Its 10 today!! I'm not able for this!! 
negative,I am sooo tired and I am working till 10. Not to mention all my friends are in bg w/o me  wahhhh text me happy things.
negative,"@serah ang haba naman. ) hahaha, garsh dude.. we must hang out... i hate the rain and not being able to drive, i'm so stuck at home.. "
negative,Traffic is backed up on the way to the gardens 
negative,I really wanted the news to say that the passengers were found on an island.    http://tinyurl.com/orvqa6
negative,@marthacarvs 
negative,"Frak. I am OMG sick.  Not cool, circumstance, not cool.  I'm running a fever, but shaking like I'm Robert Peary in the arctic."
negative,is missing pilates today 
negative,@jaejaedynomite jay-zs new album means ill have to listen to it everday! my man loves his shit 
negative,"Been doing some work on my house today, then cleaned  Now chillin on the sofa with a beer"
negative,URGH sick with a bad cold! 
negative,i am the WPITG! 
negative,"Aaaw, Norman and Moodie lost  well they still did better than anyone expected..maybe Wimbeldon  will be theirs?"
negative,is missing pilates class today 
negative,Watching Road House but they cut out Patrick Swayze's butt. 
negative,"@NguyenNoir You bet it, man, tíÇi luíÇn ¨Áàé_c cí_ 1 ngíæy ngàé_ tà__t ga ko phà_£i lo síçng mai líæm cíçi gíå cà_£ "
negative,attempting to clean out my closet and bookshelf....i just realized i have way too many books...still can't see the bottom of my closet 
negative,And now I'm headed to Starbucks.  I'm a junkie.
negative,I put on this gorge musky perfume now i have a headache!  does this ever happen to you?!
negative,@IvanaE ahah i wont be able to go. my sister was so upset 
negative,Its so cold outside 
negative,Eurgh. So tired already. 
negative,the sun might be shining but my god its bloody freezing 
negative,needs to keep her appetite intact for tonight! But is feeling hungry 
negative,@theBrandiCyrus kidding me? i love The OC i watched it every day  im jealous now ^^
negative,I feel like watching The Life Aquatic. But I don't own it 
negative,"Aw, it's the last Primeval tonight "
negative,so tired!! i dont want to study!! 
negative,Rain rain go away...the puppies want to go outside and play today.  
negative,Shoot cancelled today 
negative,Not sure if I like the new tumbling place.  They do have wifi but it's an absolute zoo of gymnastics kids.   and no coffee either
negative,"@TheeRealFDHC hi felix, only learned today and too late you were in my hometown Rotterdam  trust you've had a blast...big bummer for me"
negative,ow ow ow. my stomach's hurting 
negative,I feel awful; no grind for me today. Sigh. 
negative,Time to reinstall win7 again 
negative,@TheKellanLutz  they better not get you deleted you are awesome you are just sooo funny
negative,Soo sleepy. Really wish I could take a nap...but I left my phone at work so I'm afraid I wouldn't wake up 
negative,getting music ready for SN tonight.  service will be pretty much all music.  last time before tour 
negative,"wtf, my picture wont work "
negative,Has anyone ever tried to eat a juicing orange!?!? I need some floss asap 
negative,The Dentist has to be one of the worst places on earth!  Especially if you're getting a cavity filled! 
negative,all the hoping and praying did nothing. My numbers yesterday were 23.  I am having a miscarriage. Will know more on Monday at the doc. 
negative,hmmmm still cant do it 
negative,@MandyPandy32 I dont mind living here but I do get very homesick 
negative,Seymour has still too much snow...aborting hike to Dog Mountian. 
negative,@REGYATES @Fearnecotton what has happened to emails? 
negative,"Called Butch last night,,, no answer "
negative,"To anyone going to makeup and margaritas.. I am so sorry, I'm not going to make it  accidentally slept in  #gnoDC @blairdc @amandasena"
negative,misses home-made sandwiches already... 
negative,gettin a headache from this bun  ughh
negative,@Miggg that's what I'M saying dude.. At least you don't have to work from freaking 9am-8pm skeezah!! 
negative,@katieanncurtis same.. i so dont wanna go to this party tonight 
negative,"@jzc9 thats great get ur car, im planning to get one too but i need to get the license first lol getting a car is easy but not a license "
negative,http://twitpic.com/6r56w - Actually she is not feeling all that great right now 
negative,45 mins until I start work 
negative,@ATLHustlerClub awwww    i'll be at a concert tonight
negative,Well I am sore today.My nephew is here &amp; I can't seem to not play with him!I adore him sooo much!But instead I am couchridden 
negative,@ATLHustlerClub Its relay for life tonight at my school I can't 
negative,"@balleralert sorry to hear that boss, I guess my plans to move to MIA are dashed now "
negative,Idk wat to do about today its still kinda cold and wet 
negative,"@felicityfuller really, web problems as well - sounds like Twitter wobliness "
negative,"@MinorcanMaven yeah, those are EXPENSIVE though. this might be our last jam for awhile, anyway - he's on trial for a felony in july "
negative,Rugby game today. I am in a funk and don't want to go.  I don't like caring about things that I can't completely control.
negative,myy Friend Just told me about WWW.REDTUBE.COM  EWWWWWWWWWWWW PORN  .
negative,Belmont Station = good times; hangover not so much 
negative,Laying out in sun.. Wishing i was in Mia where sun so hot. No sunscreen needed in buff 
negative,stomach hurts  ow.
negative,"@fstop23 Yes something small to fit in purse. Should have been taking pictures all along with my mom.  Never to late, yes?"
negative,"@fingersandtoes Gonna be up there last week in June, 24-30. Get to be there for &quot;Friends&quot; night, do some exploring. Probably no digging "
negative,Doing french revision  x
negative,@Starbucks i want one of ur chocolate frappichinos 
negative,Rob.. ooooh... nothing.. he isn't here 
negative,@JChurchill182 No I didn't get any good thing to cause I broke my leg yesterday. 
negative,is fed up 
negative,@cupcakekiki fingers crossed ill get an audrina ta! and not a travis clark burn 
negative,"@graceblack I need money for that  maybe I have one in the freezer, here's hoping!"
negative,@CaplinROUS think she went back to bed...same reason I missed first round today...overslept 
negative,"@berkleys Yay! Have fun and give Cathy my hellos and xoxox's please  Have a great weekend, miss you dudes.  Next year!"
negative,doohickey isn't telling me when theres new comments and then i come back to the tab and there is lots  http://tinyurl.com/lddx58
negative,@AdlaiStevenson haha that blows.. Augustus Hothead passed in RL  is yo phone broken or r u just being antisocial?
negative,I really really wish I had $550 dollars to spend on a Palm Pre. 
negative,@lesizzzmore we went y'all wasn't there 
negative,#eu09 Just gave my vote to EPP in hope for a sane and economy-aware parliament. Voter turnout traditionally low in Slovakia 
negative,my mac suddenly won't connect to wireless...  anyone know why?
negative,@sarasmile13 ugh i drank too much last night too 
negative,Saw  Walmart yearly meeting showing Kris Allen singing with Ben Stiller as host.  Ben did a great job.  Miley Cyrus however seemed bored 
negative,Went to a water sports day with my dad and best friend laura today.. Ive really damaged my knee cos it got stuck in canoe when i capsized 
negative,@CALLMEWETWETlol truuu. Thnks luv...people gonna b coming out the woodworks.hehe.then the reppin stops after sunday  should rep 24/7/365
negative,poor pupper still feeling a bit out of sorts 
negative,The Goode Family moving to Fridays 
negative,"@GAPeachLove Sadly not, I gotta work my notice till the end of the month   but the countdown has begun !!"
negative,my 50mm broke 
negative,Ron Conway Tribute To Rajeev Motwani http://ff.im/3EWMd (via @paultoo) Really sad 
negative,"Ahhh, now I have to put all my contacts into Google... I upgraded from a dumbphone.  #prelaunch"
negative,@kaylajoysmith it got moved to monday.  sighsigh.
negative,@katieeighty oops sorry   damn.
negative,@Mattlearie but thinking hard gives me headaches 
negative,@jenpodelco i feel like such a pansy when i run from them. But i can't help it-it's a legit phobia! 
negative,Sick of everything 
negative,Has had a migraine for 2 days!? 
negative,I had a dream I pissed off Adrian on our wedding day and he walked away from me. I was crying.  I need a hug now.
negative,Just replaced flush valve in toilet! Plumbtastic! Fills in half the time... And my hands smell of bleach 
negative,yes i'm one of them assholes... no one is perfect. putting phone down now that i feel bad  
negative,#bloodymarytime will not be televised. WiFi is too weak in the cave. 
negative,"Hates being home, boring as fuck "
negative,"I think it's time for bed, my head feels like it's been smashed in with a hammer "
negative,"@Deltachild I'd share mine, if I had any left! "
negative,What hurts the most by rascall flats is my life captured in a song 
negative,@JesscaESanchez me to I went to bed at 3 
negative,"@dtown1218 Toronto was just a stop on my way to Quebec, and totally worth it. I would actually do unreal things to see a Celtic game .. "
negative,@audry986 aww no hun I'm sorry  we r all good.   Ahhhh when am I going to see u? I miss u lil ma! 
negative,So long ago since my last tweet. Fact: i'm horrible at saving money. 
negative,back to earth science homework. how fun. don't i just sound thrilled?!  ..... 
negative,"Well, all the lightning and thunder negates my &quot;Sunny Day at the Beach&quot; plan. "
negative,Woo! I get to go to the hospital again 
negative,My stomach hurts. 
negative,@dougiemcfly   when I will see you again in my country?please reply me I miss you doug 
negative,just watched the most horrific and twisted film ever (The Good Son) 
negative,@RachelDJack haha its ok i got ur message..don't stress tinkin of my name! um its ok i have no1 2 invite  O how much are they?
negative,How do i folllow peple?? Im stuck. 
negative,Steve Wiebe  What was the power outage nonsense?!
negative,Urgh! Waited 1.5 hours and Sprint store ran out of Pres.   #Pre
negative,@dotoro1018 why sleepless nights? 
negative,I really don't feel good  this suck's...
negative,Hard work 
negative,"Kevin  Where are you on the list? Tom is, but no Kevin Jonas"
negative,is sad.  No PowerPuffGirls today.  http://plurk.com/p/yxiqm
negative,I have no voice!!! WTF???? I miss hearing myself talk about nothing 
negative,@freestylecook why didnt u guys call me  I would have loved to get out of the house last night. I'm married not in jail....lol.
negative,@cerealkiller86 I never thought u were mean or unapproachable! Just going through the shit! 
negative,"still exhausted. Slept way too much the past 24 hours, now that's all I need "
negative,@nicolexhey  YeeeaaaH I agree with you 
negative,lonely saturday 
negative,  &gt;. Bodies from Air France crash have been found  http://twurl.nl/dvu8be (via @Paisano )
negative,Looks like another gray and rainy weekend  Guess l will just do so house cleaning :/
negative,is thinkin she has a boring night ahead with food as her only comfort saying as the telly is rubbish!  xoxox
negative,@arsi90 someone took this chicks phone out of her purse and put on my desk and she flipped out and I got in trouble for it 
negative,Im trying go get people to join twitter. Not going too well. 
negative,@tommcfly come back to brazil haha 
negative,My head hurts 
negative,can't stop sneezing and crying. allergies suck. 
negative,I don't think its any air here 
negative,i very very unburnt 
negative,Lol  are you heading home now? :]ENVY PRIDE&lt;3
negative,@xJessxThexMessx I don't think ou will shotsy 
negative,i dont understand twitter system.. 
negative,@cindy_lam :O how sad omg before her weddin jeez  haha u prob wana stay up now dat wer al on!wel im off 2 try find sumtn 2 do ha byeeexxx
negative,"@tommcfly a big kiss, hope you have enjoyed my country.Never I will forget the day that you come!  Tom:GoodLucky and please replyme "
negative,Today is @justababy's 6 months birthday! 
negative,@Sw33tpea04 I'm jealous!!!!! I want to be there with u guys dammit!!!!  lol
negative,"@verycris yeah, i know it isn't  how's baby nicholas? did you know rachelle from bebedawl's over in england?! x"
negative,bf brother went back to PI &amp; we wont see him for another 2 years. hope he stays safe 
negative,So im in tampa and lost...put me at the wheel of a truck in a new city with no navigation. We got probs  lol
negative,Not feeling well 
negative,i very very sunburnt 
negative,"Two down, one to go. But the last one has said no  Will be going round with dog tomorrow to persuade otherwise."
negative,"Not a good morning at Kelso   Bent derailleur, bruised forearm and strained shoulder..."
negative,@dub202 Man I don't even know.I wanna go back to sleep when I get home.But he told me he was.I missed him. 
negative,At flames with the wookie..... No chocolate chip pancakes 
negative,Home alone (wife &amp; 2 daughters are off to scrap booking class) ... time to continue cleaning the garage 
negative,this is seriously annoying. 
negative,@Aaron8nine I think Sam's Club hates you 
negative,Don't why today I have this feeling &quot; I wish I had a start-up   !!&quot;..maybe my thinking has gone way too preposterous and bizarre
negative,@DavidArchie listening to your cd! wanna get it signed! 
negative,@MarielleLoreto I agree 
negative,@LuckyLegendary yes! a few years later and I'm still not over Buffy or Angel 
negative,"Saturday, and id like to just simply slap myself. Im an idiot. Truely an idiot.  ."
negative,been irish musicing ALL day .. thank god i have a break now !! im soo tierd 
negative,It's gorgeous outside in Los Angeles and I'm going to work. 
negative,@LilCease i know love so far so good..but its mad cloudy so i dont know lol...if it does rain just think of me making a sad face lo 
negative,Reading all these tweets about the Palm Pre makes me want one even more.  I'm not even due for a 1-year discount until October though.  
negative,looking forward to Futurism at Tate Modern next week. hope I can get to press view despite tube strike.. 
negative,@oasis yea but u know every1s just waitin4 u lot!! im bk at work n bk 2 fukin reality 
negative,@STEPHATRONIC should let you know starrs cant come tonight. 
negative,@quinn_keshalyi My E is showing style network. 
negative,i think im getting sick. 
negative,@wantsize0 stayed the same  let's stick to it!
negative,I had a haircut and I hate it 
negative,"They are made by Iron Fist: http://www.ironfist.tv/  Hot Topic was carrying them, but no longer available on their website. "
negative,Is arguing with his lil bro as to who gets to drink and who has to drive 
negative,"@Valv30 Unfortunately, webcams don't like me... I guess there really isn't any room in this world for a beast such as myself... "
negative,not liking eachother 
negative,Today Is A A Dragg 
negative,@ddlovato I'm stck revisin  You're lucky your allwd to see a friend on Saturday. I'M NOT! We're makin it to evenin in Englandd. need sleep
negative,"@mcflyharry a big kiss, hope you have enjoyed my country .Never I will forget the day that you come!  PLEASE REPLY ME HARRY "
negative,Angelysis has only been away 24 hours and I'm already seriously missin' her.    Only 13 days until her return. *pout*
negative,@Nellyxox yep! all day yesterday!  today alright!! and so my mom is not leaving me out!! AND TOMOROW'S SUNDAY!!
negative,"Time to start packing, Mooseman HalfIron tomorrow  http://tr.im/nE4a Water is due to be cold. My body does not react well to cold h2o "
negative,@kaylacelina I know! We didn't talk yesterday! Christopher is a kfed hog 
negative,"split shift today...it was sunny and warm, but now I think it's gonna rain  "
negative,is getting ready to take a nap. I thought the sun was going to come out today 
negative,@Lionel_richie Wonderful - wish I could be there to see you  Don't fancy a trip to Reading (not far from London) do you? lol
negative,Hates that i cant even sleep in! 
negative,"@Michy_Harakiri Poodle, I forgot to tell you. The hard drive just has pics and a couple of movies on it. No music. "
negative,eating my really nasty chocolate cake it turned out really bad i never make em right  oh well
negative,hates this cold and don't like being sick.  http://plurk.com/p/yxjjl
negative,"Also, the dish fault means I'll miss both Indycar and NASCAR races for the next week or so. Time to break out an emoticon "
negative,I'm so disappointed I didn't get to hang out with him! I obviously have residual feelings. Oops 
negative,hopefully the rain stops cause I actually had plans today 
negative,@RobinFod Thanks Robin..timing won't work this time..I was hoping more FOD folks could make iot to Portland  I want 2 meet U too!
negative,"watchin bill pack for iraq...and gettin extra sad, tour number 2  no fair"
negative,@terrirodriguez where r all the nice ppl? The folks I've met recently are all pushy 
negative,@Nadds &quot;Come back in an hour...&quot; What's that about?? LOL! Did I bite you? 'Cause I did - some of the tweets don't show up in my stream. 
negative,spouse just got back from fishing - no fish 
negative,Still watching true blood. Back to base tomorrow to check into my new squadron. Kinda nervous 
negative,On the road again. I'm going to miss my family 
negative,"@CajoleJuice Nice job on the run, man. Just read about the job. Sorry. "
negative,"@Zeestermoe Eh... school starts on the 10th (I think), haha! Goodness me, I'll miss this place *sheds a tear* "
negative,So hes not coming home today after all 
negative,GOOD DAY FOR WATCH MOVIES WITH A FRIEND.. I MISS YOU BFF 
negative,5 mins to go to the Ireland v Bulgaria game!! Dunne looks like he's out of the game  #wc2010
negative,Spending my last few hours with dan. Cant stop crying. I dont want him to go 
negative,"wants to go to the home auction today in LA today, but does not want to go alone!!! "
negative,@noah_boyd oh...i kinda liked it 
negative,"fought on tatooine, on Rhenvar, on Yavin and now all over again but in reverse  i hate little brother time"
negative,@EpsteinHMNY running camp?!? no tour  no blink  no good
negative,This weather is crap. Major sinus infection now. I also miss being able to eat whatever I want whenever I wanted and not get sick. 
negative,"what is wrong with my right leg, why do I have 3 injuries on it currently "
negative,this rain is killin my knee   ... UP tonight... oh goooodness!
negative,@tylerkiros And you are the apple to my jacks. I can't respond becauseyou are not following me 
negative,@omgkeyana Sweeet. Now you've made me want to watch itt D: Don't think it's out on dvd here yet boo  Have fun perving I'm off to sleep&lt;333
negative,@wompkin list has been updated but I'm guessing it's the 10 year anniversary doc of Calendar Girls (which I have yet to watch 
negative,I lost my cord for my digital camera. Everyone please look for it 
negative,So faaattt! Im gonna go lose weight now. 
negative,its official...google sketchup hates me ARRRRGGG! 
negative,My back is hurting  and my mom just infomed me she has work till 3 so I can't go out till then. Oh well!
negative,@Karenrox13 that looks sooooo yummy...id say save me some but your so far 
negative,"Out to a party tonight. Driving though, so no alcahol for me "
negative,"Is bored with all the errors that are appearing on facebook this afternoon, definate thumbs down to it at the moment "
negative,So stressed out right now. I wish my boyfriend lived closer  Work 3 - 930
negative,It's raining on my 3 day vacation! No swimming in the Chippewa river for me. 
negative,"@kraln I work for a Linux company, so Netflix doesn't work on our machines. "
negative,Arg this freakin app keeps crashing!!  fix it apple or else.... XD
negative,So the vans alignment is wayyyy off. We may need to trade it in in phoenix. 
negative,"grrr Robin Hood vs Bear Grylls - both complete fictions, but there's no way youngest pup is gonna let me watch bear "
negative,sound like such a word i'm not allowed to say  jk someone told me that once though
